Username,Text,Date
nonzombie77,Guess the religion of peace ? Actually  it is religion destruction death and ignorance. Ever wonder why it is most liked by global elites and it’s crony media ? Do they want general population to remain ignorant and eventually limit it ?,2023-06-05 10:20:26+00:00
KeepWatching17,@GreggBerretta @TorahJudaism The land and the ppl aren't one. Zionism is political atheism claiming a land given based on religion while those leaders taking the land serve Satan. Zionism is not Judaism.,2023-06-05 10:20:23+00:00
Hilasco,"RT @FS_Yusuf_: Omo. Nothing surprising here. While some think it’s politics, to others, it’s religion!!!",2023-06-05 10:20:22+00:00
Mahendr62862035,"RT @BellamSwathi: @DzogchenYogi chicha buddha is supposed to have died after eating spoilt pork 
And you exactly find zero vegetarians in t…",2023-06-05 10:20:21+00:00
HorsesAndCoffee,@Veritas_Invictu @EndWokeness It's pretty typical of the Episcopal church. They had a drag queen dance down the aisle in the middle of mass last year. Think about the founding of that religion and it makes sense. A lecherous glutton wanted to change the rules to suit himself. It was always about self worship.,2023-06-05 10:20:21+00:00
Charles06954404,"@Nawas_masood Criminal  fulani the master rooter of national wealth,  the British said it clearly, that fulani are lazy,and Criminal minded ,the steal and kill for leaving, they use religion to get power inorder to steal.",2023-06-05 10:20:20+00:00
leftbobgolfer,"You guys watched ""Shiny Happy People"" yet???

The doc about the Duggars and their 19 kids???

Another religion creating &amp; protecting pedos along with a dad exploiting his family for $.

It's really worth watching, as sickening as it all is.

https://t.co/N1m6TpPw5b",2023-06-05 10:20:16+00:00
oneeyedsnake64,@wilpujols @pearlythingz Islam is a false religion founded on a Christian heresy by a warmonger pedophile. Satan himself couldn’t have set it up better.,2023-06-05 10:20:15+00:00
FrancisChidi1,"@digitalahmed_s @BaronandHills @matazarising Wow, so this explains the famous PMB 97%-5% gaffe?
He puts religion ahead of constitution right?🤔
So after elections, you should disregard the areas that didn't vote for you and concentrate only on those that voted for you right?
What of the key offices, only his same faith ppl?",2023-06-05 10:20:14+00:00
war90386683,@Denise80srock This kind of tells you everything about their religion of Venus. https://t.co/HvmyuOx3BC,2023-06-05 10:20:14+00:00
Callm3Atheist,"@naman_ltt I think it's just caveman thinking in India, not related to just Hindu religion.
Caveman just think they are better than women.",2023-06-05 10:20:11+00:00
tha_solution,"@CousinTeee @TijaniI60644119 @instablog9ja Don't use your religion to judge other religions, coz there are lots of things you do that is sin in Islam.",2023-06-05 10:20:10+00:00
stevectx1964,@JackPosobiec Why are some Christians so triggered and furious that others exist who don't share their beliefs or follow their rules? A few thousand years of history indicate religion is not something we will ever all agree upon.  Live and let live.  That's how freedom works.,2023-06-05 10:20:08+00:00
amay7349,"@think_religion @Sackdannyandrew Fact is, with worker unions, the backbone of the Aussie Labour Party, the workers know they are in the weaker position when it comes to bargaining with employers with more power. The we order unions' greatest weapon is Collective Bargaining,requiring a strong united worker voice",2023-06-05 10:20:07+00:00
yg776291,RT @Abdullaahhhh13: GT captain Hardik Pandya doing sehri with his muslim teammates Rashid Khan and Noor Ahmed. And there is this shamless Y…,2023-06-05 10:20:07+00:00
Saffron_Nik,"@AskAnshul The irony is that in the religion where 54 year old man can marries his 6 year old daughter, the people of that religion are giving knowledge on women respect. https://t.co/AFTdfUE6pm",2023-06-05 10:20:07+00:00
deanschwarz7,"LGBTQ vs. Religion: How a gay guidance counselor's firing could affect millions of workers https://t.co/fpGIC5wbMt THESE MENTALLY DISTURBED TRANS, QUEER, GAY PEOPLE STILL  TRYING TO FORCING THEIR WAY INTO EVERYBODY ELSE'S LIFE. WE HAVE TO PUSH BACK, PUSH HARD, THEIR NOT NORMAL.",2023-06-05 10:20:07+00:00
OlegFalaleev,"RT @skodaautonews: Its purpose is to promote the equitable and fair treatment of everyone, regardless of ethnicity, nationality, age, gende…",2023-06-05 10:20:01+00:00
straycomets,"@ksothertwt and i’m literally an atheist, so i don’t believe in any religion either ! but i don’t actively label myself as “against” or anti all religion because that seems discriminatory and kinda weird !",2023-06-05 10:20:00+00:00
BazilMorty,"RT @RichardRich021: yep.👇👇
 Is it not therefore clear that under the neo-Marxist religion that has taken over the West, there is an ideolog…",2023-06-05 10:19:59+00:00
HAMZAUS69310366,"@JosephOnuorah All what he said were baseless. Those Islam support stealing in any form?
The Imams must come out and dissociate Islam from the attitude of some of this criminal minded people that always perpetrate Evil in the name of religion. If those who should speak are silent then...",2023-06-05 10:19:57+00:00
parsifel43,"RT @BadIdeaGuyJohn1: @EmilyGorcenski how is this ahistorical?

have the fascists not come for each group, one at a time, trying to drive we…",2023-06-05 10:19:57+00:00
sengleivang96,"RT @LSGangte: India needs to hear this!! Meeteis trying to win Mainland Hindus by playing religious card, by making a mockery of Hinduism i…",2023-06-05 10:19:57+00:00
walusimbi442,@HenryMubir35161 @bagumamugishag2 @outabrian2 Not seem😂is poor thinking its religion why is poor,2023-06-05 10:19:56+00:00
juanalf62530149,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:19:55+00:00
AlvarinoSeu,"RT @BowTiedRanger: The only way to prevent shitlibs from infesting red states is to ban their religion through legislation.

Well done, Tex…",2023-06-05 10:19:53+00:00
Straighupdudess,"RT @sahelitweets: I am a Hindu girl. I am considered the purest during 7 days of the month. I am allowed to take rest,a complete rest. My f…",2023-06-05 10:19:51+00:00
Mr_W86,"RT @BowTiedRanger: The only way to prevent shitlibs from infesting red states is to ban their religion through legislation.

Well done, Tex…",2023-06-05 10:19:50+00:00
Dallas4Bernie,RT @pewresearch: 17% of U.S. adults have blocked or unfollowed someone online to see less of their religious content.  https://t.co/bPJb3bf…,2023-06-05 10:19:48+00:00
akshaychandorka,"RT @hindupost: Nasik: Stalker Raees Sayyed threatens to ruin life of 18-year-old Nikita after she refuses his advances, abducts her and tak…",2023-06-05 10:19:46+00:00
PatriArchie,@AnakinSanders @5iftymild @DeIudedShaniqwa Religion of filthy pedophiles,2023-06-05 10:19:46+00:00
MaqboolSaleem,RT @ShaikhTabii: This audacity to judge and mock others while living a life of hypocrisy is truly alarming. Such behavior not only damages…,2023-06-05 10:19:42+00:00
religion_yoongi,RT @vantebear_: I can't even defend him https://t.co/eqIRN0vfBB,2023-06-05 10:19:37+00:00
sharpfocus1980,"Not sure who is producing these interesting cartoons but credit should be given and they should be shared more to highlight bigotry. 

Will help educate some idiots who only see flaws in their own religion https://t.co/3xbxKMazBj",2023-06-05 10:19:37+00:00
SulemaniJalebi1,"@AbuHuss99780411 @anuragsupadhyay @alex__6754 @Pradeep_Mahaur @ExmuslimSahil @ExMuslimSameer @AdamSeekerUrdu @teamsachwala @ExmuslimsOrg @exmuslim_norway @ExMuslimBlogger @ExMuslimRights @ExMuslimNEWS @ExMuslimsOfNZ https://t.co/6b1EK4JvwC

Iranians are leaving islam after knowing the truth. 50000 mosques are being seen empty. Islam is the fastest reducing religion in islamic world says Iran senior Cleric.",2023-06-05 10:19:36+00:00
faria_chy66,@imakkii270 @69shadesofmalik how's this insulting other religion? if anyone gives dawat then if you're interested then you study and then you got to take the decision whether you wanna convert or not but if you say i'm not interested then there's nothing forced here,2023-06-05 10:19:33+00:00
Nathani05611380,RT @BeautyGina4: Don’t call DOS to come and stop any fight ! this war on religion will either make us or break us ! This is the last battle…,2023-06-05 10:19:29+00:00
Omobolaji_BMD,@itzbasito @Oyedamola___ All these songs are on the queue in the streaming farm company except “new religion” and Olamide go soon send ham to them too Lol https://t.co/X7s3iLxCno,2023-06-05 10:19:26+00:00
hoorxcuseme,RT @AyishaMuhamad: Islam is the only religion that is currently standing in their way. All other religions have submitted to their belief s…,2023-06-05 10:19:26+00:00
Leuchar1224,"RT @RichardRich021: yep.👇👇
 Is it not therefore clear that under the neo-Marxist religion that has taken over the West, there is an ideolog…",2023-06-05 10:19:25+00:00
FS_Yusuf_,"Omo. Nothing surprising here. While some think it’s politics, to others, it’s religion!!! https://t.co/5YpGmRJguN",2023-06-05 10:19:22+00:00
TeJenDivT,"@Gulabi_pankh But it's all going the wrong way. Instead of following own religion and respecting others they're all hellbent to show one's superior and other's inferior or not worthy to respect. And the unlimited tragedies, deaths &amp; murders it causing 💔💔, no religion would be better it seems",2023-06-05 10:19:20+00:00
TruthIsBitter96,"@Drdevil37312006 @Indian__Always @Hunter94095322 @AyishaMuhamad @ShadySodhi If green revolution, which is a by product of science n not of any religion, hadnot happened, we won't be able to feed half the population. Before green revolution famines were common thing in all parts of the world. How difficult is it to understand?",2023-06-05 10:19:19+00:00
faithandvawg,Director of @lawrsuk and co-founder of @faithandvawg explaining the manifestation of spiritual abuse #ConnectingComminities #vawg #spiritualabuse #faith #Religion #DomesticViolence https://t.co/1UPuHlFmXl,2023-06-05 10:19:12+00:00
GhaloArtist,@pride_token I love that my religion make me hate someone,2023-06-05 10:19:12+00:00
McFallenOver,"@MoistenedTart Mage: the Acension by miles. Essentially everyone has a soul that can be Awakened to be a mage, but each mage justifies their magic through their own personal belief systems.

E.G one may turn water into wine through religion, another might be because they think its just science",2023-06-05 10:19:10+00:00
MargarinaQuest,"try to guess my stuff:
- sexuality
- religion 
- country 
- height
- favorite video game 
- favorite musician  
- favorite album 
- favorite food  
- favorite drink https://t.co/HppcPuJyDq",2023-06-05 10:19:07+00:00
1892TheRealRed1,"RT @AusRationalist: At Senate estimates this week, @DavidShoebridge continued his pursuit of transparency regarding Hillsong and basic reli…",2023-06-05 10:19:02+00:00
KakkoiKimi,"@uglyluhan Hi. You made quite a good point there, but it's still less relevant. I would say it's more a political thing rather than religion. Non-Muslim are free to use the word Allah. No issues here in the West. 
Back to LGBTQ, Islam has been consistent - it's a sin and immoral act.",2023-06-05 10:19:01+00:00
SBrahma5,"RT @hindupost: Nasik: Stalker Raees Sayyed threatens to ruin life of 18-year-old Nikita after she refuses his advances, abducts her and tak…",2023-06-05 10:18:58+00:00
yorishiyo,RT @Abdullaahhhh13: GT captain Hardik Pandya doing sehri with his muslim teammates Rashid Khan and Noor Ahmed. And there is this shamless Y…,2023-06-05 10:18:57+00:00
middlechild101,@WasWitherjay @Callan23474387 @mitsyarty @GoldingBF Lmao don’t let me even jump on Christianity cos that religion has lost everything,2023-06-05 10:18:54+00:00
AdolfLitler69,"RT @KekSocraticKek: @Lucas_Gage_ Jews have a word for their hatred of white people.

They also have another word for us: goyim. It means ca…",2023-06-05 10:18:53+00:00
vishwabh24,"RT @Sanjoyspeakth: This is a feke video by Word Peaceful Community. Religion of Poison #Shame @ScreenMix 

Only targeting Hindus Culture &amp;…",2023-06-05 10:18:53+00:00
AwesomelyRight,"@_TheHeroYouNeed Not in Cyprus schools, they are still very religion lead which is not a bad thing.",2023-06-05 10:18:53+00:00
kukie_kukie,Religion😅😅,2023-06-05 10:18:52+00:00
ShaikhTabii,This audacity to judge and mock others while living a life of hypocrisy is truly alarming. Such behavior not only damages our community's trust but also tarnishes the reputation of our Religion. Hadd hai dogle pann ki🤦🏻‍♀️,2023-06-05 10:18:49+00:00
religion_yoongi,"RT @932220SG: Pdogg has mentioned SUGA in recent interview 

""Around the debut in 2013, the only members with clear colors were RM and SUGA…",2023-06-05 10:18:48+00:00
AmyOssai,"@DrLoupis Just like religion brainwashed some of us in Africa, this is another form of religion",2023-06-05 10:18:48+00:00
Cfc_ib098,RT @AyishaMuhamad: Islam is the only religion that is currently standing in their way. All other religions have submitted to their belief s…,2023-06-05 10:18:46+00:00
mustufa_22,"@Dharmiilahrey23 @fiddy588 @AyubOladosu @HarunaNAbdullah @jihadwatchRS They are not 𝘰𝘶𝘳 tiny minority. They have nothing to do with Islam or any other religion. Their goals are secularistic &amp; politically motivated, rather than religiously motivated.",2023-06-05 10:18:40+00:00
